source_name	storage_name	source_dtype	source_shape	storage_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	449	F32	10240,1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	10240,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	452	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	451	F32	1280,5120	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	1280,5120	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	454	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	453	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	446	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	445	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	448	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	447	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.1.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.norm.bias	458	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.norm.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.norm.weight	457	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.norm.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.proj_in.bias	460	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.proj_in.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.proj_in.weight	459	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.proj_in.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.proj_out.bias	484	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.proj_out.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.proj_out.weight	483	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.proj_out.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	466	F32	1,24,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	F32	1,24,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	462	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	465	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	464	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	461	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	463	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	472	F32	1,24,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	F32	1,24,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	468	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	471	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	470	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	467	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	469	F32	1280,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	478	F32	10240	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	10240	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	477	F32	10240,1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	10240,1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.bias	480	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.weight	479	F32	1280,5120	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff.net.2.weight	F32	1280,5120	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.bias	482	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.weight	481	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.ff_norm.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.bias	474	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.weight	473	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.0.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.bias	476	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.weight	475	F32	1280	0	identity_bytes	up_blocks.1.motion_modules.2.temporal_transformer.transformer_blocks.0.norms.1.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv1.bias	368	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv1.weight	367	F32	1280,2560,3,3	0	identity_bytes	up_blocks.1.resnets.0.conv1.weight	F32	1280,2560,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv2.bias	374	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv2.weight	373	F32	1280,1280,3,3	0	identity_bytes	up_blocks.1.resnets.0.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv_shortcut.bias	376	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.conv_shortcut.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.conv_shortcut.weight	375	F32	1280,2560,1,1	0	identity_bytes	up_blocks.1.resnets.0.conv_shortcut.weight	F32	1280,2560,1,1	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.norm1.bias	366	F32	2560	0	identity_bytes	up_blocks.1.resnets.0.norm1.bias	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.norm1.weight	365	F32	2560	0	identity_bytes	up_blocks.1.resnets.0.norm1.weight	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.norm2.bias	372	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.norm2.weight	371	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.time_emb_proj.bias	370	F32	1280	0	identity_bytes	up_blocks.1.resnets.0.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.0.time_emb_proj.weight	369	F32	1280,1280	0	identity_bytes	up_blocks.1.resnets.0.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv1.bias	380	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv1.weight	379	F32	1280,2560,3,3	0	identity_bytes	up_blocks.1.resnets.1.conv1.weight	F32	1280,2560,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv2.bias	386	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv2.weight	385	F32	1280,1280,3,3	0	identity_bytes	up_blocks.1.resnets.1.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv_shortcut.bias	388	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.conv_shortcut.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.conv_shortcut.weight	387	F32	1280,2560,1,1	0	identity_bytes	up_blocks.1.resnets.1.conv_shortcut.weight	F32	1280,2560,1,1	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.norm1.bias	378	F32	2560	0	identity_bytes	up_blocks.1.resnets.1.norm1.bias	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.norm1.weight	377	F32	2560	0	identity_bytes	up_blocks.1.resnets.1.norm1.weight	F32	2560	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.norm2.bias	384	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.norm2.weight	383	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.time_emb_proj.bias	382	F32	1280	0	identity_bytes	up_blocks.1.resnets.1.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.1.time_emb_proj.weight	381	F32	1280,1280	0	identity_bytes	up_blocks.1.resnets.1.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv1.bias	392	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.conv1.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv1.weight	391	F32	1280,1920,3,3	0	identity_bytes	up_blocks.1.resnets.2.conv1.weight	F32	1280,1920,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv2.bias	398	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.conv2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv2.weight	397	F32	1280,1280,3,3	0	identity_bytes	up_blocks.1.resnets.2.conv2.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv_shortcut.bias	400	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.conv_shortcut.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.conv_shortcut.weight	399	F32	1280,1920,1,1	0	identity_bytes	up_blocks.1.resnets.2.conv_shortcut.weight	F32	1280,1920,1,1	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.norm1.bias	390	F32	1920	0	identity_bytes	up_blocks.1.resnets.2.norm1.bias	F32	1920	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.norm1.weight	389	F32	1920	0	identity_bytes	up_blocks.1.resnets.2.norm1.weight	F32	1920	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.norm2.bias	396	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.norm2.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.norm2.weight	395	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.norm2.weight	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.time_emb_proj.bias	394	F32	1280	0	identity_bytes	up_blocks.1.resnets.2.time_emb_proj.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.resnets.2.time_emb_proj.weight	393	F32	1280,1280	0	identity_bytes	up_blocks.1.resnets.2.time_emb_proj.weight	F32	1280,1280	temporal_conditional_unet_2d	weight
up_blocks.1.upsamplers.0.conv.bias	486	F32	1280	0	identity_bytes	up_blocks.1.upsamplers.0.conv.bias	F32	1280	temporal_conditional_unet_2d	weight
up_blocks.1.upsamplers.0.conv.weight	485	F32	1280,1280,3,3	0	identity_bytes	up_blocks.1.upsamplers.0.conv.weight	F32	1280,1280,3,3	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.norm.bias	488	F32	640	0	identity_bytes	up_blocks.2.attentions.0.norm.bias	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.norm.weight	487	F32	640	0	identity_bytes	up_blocks.2.attentions.0.norm.weight	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.proj_in.bias	490	F32	640	0	identity_bytes	up_blocks.2.attentions.0.proj_in.bias	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.proj_in.weight	489	F32	640,640,1,1	0	identity_bytes	up_blocks.2.attentions.0.proj_in.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.proj_out.bias	512	F32	640	0	identity_bytes	up_blocks.2.attentions.0.proj_out.bias	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.proj_out.weight	511	F32	640,640,1,1	0	identity_bytes	up_blocks.2.attentions.0.proj_out.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_k.weight	494	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_k.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	497	F32	640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	496	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_q.weight	493	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_v.weight	495	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn1.to_v.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k.weight	501	F32	640,384	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_k.weight	F32	640,384	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	504	F32	640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	503	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_q.weight	500	F32	640,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight	502	F32	640,384	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v.weight	F32	640,384	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	506	F32	5120	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	F32	5120	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	505	F32	5120,640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	F32	5120,640	temporal_conditional_unet_2d	weight
up_blocks.2.attentions.0.transformer_blocks.0.ff.net.2.bias	508	F32	640	0	identity_bytes	up_blocks.2.attentions.0.transformer_blocks.0.ff.net.2.bias	F32	640	temporal_conditional_unet_2d	weight
